2022-05-16 00:59:00,b'Pemilu 2024 belum menggunakan teknologi pemungutan suara dengan perangkat elektronik (e-voting) karena infrastruktu\xe2\x80\xa6 https://t.co/2r8FbwcSP9'
2022-05-15 23:36:03,b'RT @Gardabangsaa: Touring Garda Bangsa dan Terobosan Segar Kampanye Politik Kaum Muda\nArtikel Kandidat Doktor UNAIR Surabaya. Selamat menik\xe2\x80\xa6'
2022-05-15 15:37:51,"b'Lewat Wasbang, Titin Ajak Masyarakat Solidkan Gotong Royong Menuju 2024 #AgustinPoliana\xe2\x80\xa6 https://t.co/ESNboG7shQ'"
2022-05-15 15:30:03,b'KPU Purbalingga menggencarkan sosialisasi pemilu 2024 untuk pelajar di wilayah setempat. Sosialisasi menggunakan fi\xe2\x80\xa6 https://t.co/F3EnRRKplM'
2022-05-15 15:25:46,"b'RT @JDIHKPU_SULUT: Selamat malam #sobatjdihkpu. Berikut ini mimin posting #legalbasis seri 31: ""\xf0\x9d\x99\x8f\xf0\x9d\x99\xaa\xf0\x9d\x99\x9c\xf0\x9d\x99\x96\xf0\x9d\x99\xa8 \xf0\x9d\x99\x8b\xf0\x9d\x99\x96\xf0\x9d\x99\xa3\xf0\x9d\x99\xa9\xf0\x9d\x99\x96\xf0\x9d\x99\xa7\xf0\x9d\x99\xa1\xf0\x9d\x99\x9e\xf0\x9d\x99\x9d \xf0\x9d\x99\x99\xf0\x9d\x99\x96\xf0\x9d\x99\xa1\xf0\x9d\x99\x96\xf0\x9d\x99\xa2 \xf0\x9d\x99\x8b\xf0\x9d\x99\x9a\xf0\x9d\x99\xa2\xf0\x9d\x99\x9e\xf0\x9d\x99\xa1\xf0\x9d\x99\xaa"" \n\nSemoga berm\xe2\x80\xa6'"
2022-05-15 15:09:39,"b'DPR Sepakati Anggaran Pemilu 2024 Rp 76,6 T\n\nSelengkapnya Klik Tautan Berikut ini\n#Jakarta #DPR #Anggaranpemilu\xe2\x80\xa6 https://t.co/piXnMtpjPx'"
2022-05-15 13:28:00,b'Kader Gerindra Puji Langkah Airlangga Bangun Koalisi Indonesia Bersatu https://t.co/Huxqublrkq #AirlanggaHartarto\xe2\x80\xa6 https://t.co/PiiwcZ2BO7'
2022-05-15 13:12:37,"b'#BeritaJatim\nIni Tujuan Sebenarnya Partai Buruh Muncul Saat Aksi May Day, Mau Berpolitik?\n#partaiburuh \n#aksimayday\xe2\x80\xa6 https://t.co/lMvENxph7U'"
2022-05-15 07:00:00,b'Yasonna Tegaskan Parpol Peserta Pemilu Harus Terdaftar di Kemenkum HAM\n\nBaca selengkapnya disini\xe2\x80\xa6 https://t.co/u7Obe5gFsQ'
2022-05-15 06:39:45,b'Masa Kampanye Pemilu 2024 Dipotong Jadi 75 Hari https://t.co/KXsqEEPXWP lewat @spost.id \n\n#SPOSTid #Pemilu2024'
2022-05-15 02:27:24,"b'Qodari: Koalisi Golkar, PAN dan PPP Tinggal Tentukan Capres dan Cawapres #Pemilu2024 https://t.co/LfXClEfi61'"
2022-05-14 13:55:02,"b'Menhadapi pesta demokrasi 2024, Golkar, PAN dan PPP bersepakat bentuk Koalisi Indonesia Bersatu yang diyakini untuk\xe2\x80\xa6 https://t.co/x55JxlvZYw'"
2022-05-14 12:53:14,b'Manuver PDIP-Gerindra bakal goyang \xe2\x80\x98kantong suara\xe2\x80\x99 PKB di Tapal Kuda\n\nhttps://t.co/Tf202WCq0k\n\n#pdiperjuangan #pkb\xe2\x80\xa6 https://t.co/u6oOKJOLkm'
2022-05-14 12:39:54,b'Yuk sampaikan kritik dan saran kamu kepada Bawaslu dengan bergabung dalam Bawaslu Mendengar yang akan dilaksanakan\xe2\x80\xa6 https://t.co/reRkUSBzoy'
